,message,Category,label
22954,please can you help me to surrogate me my Account number,Banking_Change_Credential_Info,5
22955,What steps can I take when I stolen bank card?,Banking_Report_Missing_Card,25
22956,When was the levy order processed for ?,Banking_View_Activity,27
22957,check status of my card,Banking_Get_Card_Status,19
22958,can i Change credit card pass num,Banking_Replace_Card,24
22959,setup credit card activation keys,Banking_Activate_Card,0
22960,How can i be get a card inquiry status obtained?,Banking_Get_Card_Request_Status,18
22961,please help me to give me card inquiry status,Banking_Get_Card_Request_Status,18
22962,help me to obtain whether or not account is setoff,Banking_Get_Acc_Status,11
22963,bank card is stolen how should I cancel it,Banking_Report_Missing_Card,25
22964,assist to search whether account is initiated,Banking_Get_Acc_Status,11
22965,get me help to 0 my visa card atm password,Banking_Cancel_Card,1
22966,can i get charges inquiry about my bank card,Banking_Fee_Inquiry,10
22967,please can you help me to find me my username,Banking_Get_Username,23
22968,can you come with me card redress,Banking_Replace_Card,24
22969,deliver me fingerprint of you,Bot_Desc,32
22970,assist to Change atm card activation keys,Banking_Replace_Card,24
22971,please get visa card retrieve,Banking_Replace_Card,24
22972,please assist me to display me my addres,Banking_Get_Address,15
22973,How long does the credit card activation takes?,Banking_Activate_Card,0
22974,please display my a card requisition status,Banking_Get_Card_Request_Status,18
22975,can you please overcome me debit card 0,Banking_Cancel_Card,1
22976,show my expiry year,Banking_Get_Secure_Info,22
22977,can you display my visa card bal,Banking_Get_Account_Balance,12
22978,can you transfer my money to other bank account,Banking_Transfer_Money,26
22979,help me to provide my till month,Banking_Get_Secure_Info,22
22980,assist me to generate requisition for card,Banking_Card_Request,2
22981,help me to cause a demand for card,Banking_Card_Request,2
22982,assist to bring about recourse for card,Banking_Card_Request,2
22983,please assist me to initiating master card atm Passcode,Banking_Activate_Card,0
22984,prepare my cvv,Banking_Get_Secure_Info,22
22985,help me to transit my mobile,Banking_Change_Contact,4
22986,provide me portraiture,Bot_Desc,32
22987,assist me to show me my 9 recent activity,Banking_View_Activity,27
22988,please get my card no modulated,Banking_Change_Credential_Info,5
22989,assist me to setup my card activation keys,Banking_Activate_Card,0
22990,please assist me to modify account number,Banking_Change_Credential_Info,5
22991,I have stolen visa card and I want to deactivate it,Banking_Report_Missing_Card,25
22992,assist to close atm card,Banking_Cancel_Card,1
22993,What is the daily limit to move some amount to outside bank?,Banking_Transfer_Money,26
22994,assist me to show me atm card reconstitute,Banking_Replace_Card,24
22995,please help me to off debit card passcode,Banking_Cancel_Card,1
22996,can you generate offer for card,Banking_Card_Request,2
22997,can you provide till month,Banking_Get_Secure_Info,22
22998,assist me to overcome acc details,Banking_Get_Account_Details,13
22999,please assist to give a card desire status,Banking_Get_Card_Request_Status,18
23000,can you get me contact surrogated,Banking_Change_Contact,4
23001,My debit card is took by someone how should I cancel it,Banking_Report_Missing_Card,25
23002,get me a card recourse status,Banking_Get_Card_Request_Status,18
23003,please help me to prepare me registered mail id,Banking_Get_Email,21
23004,please look through and tell me whether my account is setoff,Banking_Get_Acc_Status,11
23005,Where to catch 7 activities for a/c?,Banking_View_Activity,27
23006,Where to give 14 my a/c activity summary for my a/c?,Banking_View_Activity,27
23007,please help me to search acc no,Banking_Get_Account_Number,14
23008,overcome visa card details,Banking_Get_Card_Details,16
23009,please help me to provide card status,Banking_Get_Card_Status,19
23010,Where to show 2 my accounts activity history for my accounts?,Banking_View_Activity,27
23011,modify my mobile no,Banking_Change_Contact,4
23012,please help me to begin visa card,Banking_Activate_Card,0
23013,please assist me to re-enable my atm card activation keys,Banking_Activate_Card,0
23014,please assist me to find account details,Banking_Get_Account_Details,13
23015,assist to search me my acc number balance,Banking_Get_Account_Balance,12
23016,please assist to wire my funds,Banking_Transfer_Money,26
23017,Replace my credit card atm Passcode,Banking_Replace_Card,24
23018,assist me to obtain me my accounts any transactions,Banking_View_Activity,27
23019,help me to catch whether account is running,Banking_Get_Acc_Status,11
23020,assist me to provide me my card status,Banking_Get_Card_Status,19
23021,Where to get any accounts activity summary for my a/c?,Banking_View_Activity,27
23022,can you help me to transit me user name,Banking_Change_Username,8
23023,what are the steps to get fees my visa card,Banking_Fee_Inquiry,10
23024,help me to find whether my account is disabled,Banking_Get_Acc_Status,11
23025,can you please help me to get my account number changed,Banking_Change_Credential_Info,5
23026,please help me to modulation mob no,Banking_Change_Contact,4
23027,Replace my credit card passcode,Banking_Replace_Card,24
23028,help me to catch me my a card demand status,Banking_Get_Card_Request_Status,18
23029,what are the steps for turn on my visa card pass number,Banking_Activate_Card,0
23030,can you overcome me debit card displace,Banking_Replace_Card,24
23031,can you please come with me my acc_no,Banking_Get_Account_Number,14
23032,get me 14 activity summary,Banking_View_Activity,27
23033,help me to overcome credit card bal,Banking_Get_Account_Balance,12
23034,Please tell me 4 my a/c transactions details,Banking_View_Activity,27
23035,can you please modulation my pass_code,Banking_Change_Passcode,6
23036,can you help me to prepare me balance of visa card,Banking_Get_Account_Balance,12
23037,can you check me my bank card displace,Banking_Replace_Card,24
23038,assist to get me till month,Banking_Get_Secure_Info,22
23039,can you please make a invitation for card,Banking_Card_Request,2
23040,prepare me bal of a/c,Banking_Get_Account_Balance,12
23041,can you overcome me balance of acc_no,Banking_Get_Account_Balance,12
23042,can you help me to adjust Account number,Banking_Change_Credential_Info,5
23043,give visa card cancelled,Banking_Cancel_Card,1
23044,please induce a requisition for card,Banking_Card_Request,2
23045,close my visa card activation keys,Banking_Cancel_Card,1
23046,please help me to correct me my email id,Banking_Change_Credential_Info,5
23047,can you help me to prepare my Account number bal,Banking_Get_Account_Balance,12
23048,convey narration of you,Bot_Desc,32
23049,charges inquiry about atm card,Banking_Fee_Inquiry,10
23050,How do I report the stolen of my debit card?,Banking_Report_Missing_Card,25
23051,How can i be get a invitation for card engendered?,Banking_Card_Request,2
23052,whip up a master card requisition,Banking_Card_Request,2
23053,assist me to come with whether my account is active,Banking_Get_Acc_Status,11
23054,please can you help me to give card redeem,Banking_Replace_Card,24
23055,provide me fingerprint,Bot_Desc,32
23056,assist me to search whether or not account is turned off,Banking_Get_Acc_Status,11
23057,can you please change my address,Banking_Change_Address,3
23058,please assist to show me mob no,Banking_Get_Contact,20
23059,check status of my bank card,Banking_Get_Card_Status,19
23060,please assist me to give me my my a/c details,Banking_Get_Account_Details,13
23061,please see through my account and tell me whether account is 1,Banking_Get_Acc_Status,11
23062,please assist me to turn to passwrd,Banking_Change_Password,7
23063,can you get me my bal of acc no,Banking_Get_Account_Balance,12
23064,please help me to provide my acc details,Banking_Get_Account_Details,13
23065,please help me to get my balance of account no,Banking_Get_Account_Balance,12
23066,help me to come with me my card offer status,Banking_Get_Card_Request_Status,18
23067,can you prepare me a/c balance,Banking_Get_Account_Balance,12
23068,please change mobile number,Banking_Change_Contact,4
23069,please assist to obtain my credit card status,Banking_Get_Card_Status,19
23070,can you show me my a card desire status,Banking_Get_Card_Request_Status,18
23071,please assist me to come with me a card demand status,Banking_Get_Card_Request_Status,18
23072,How can i be get a desire for card brought?,Banking_Card_Request,2
23073,can you please come with me my atm card canceled,Banking_Cancel_Card,1
23074,re-enable my card passcode,Banking_Activate_Card,0
23075,assist me to display me my Account number,Banking_Get_Account_Number,14
23076,help me to initiate master card activation keys,Banking_Activate_Card,0
23077,please refinement acc no,Banking_Change_Credential_Info,5
23078,please assist to find my google mail id,Banking_Get_Email,21
23079,get status of my card,Banking_Get_Card_Status,19
23080,Is there any charge for registering a complaint for debit card lost?,Banking_Report_Missing_Card,25
23081,can you surrogate account no,Banking_Change_Credential_Info,5
23082,please get my username turned,Banking_Change_Username,8
23083,please help me to engender a requisition for card,Banking_Card_Request,2
23084,What are the options to transfer money to outside bank account?,Banking_Transfer_Money,26
23085,please assist to find me my contact num,Banking_Get_Contact,20
23086,assist me to modulation permenant address,Banking_Change_Credential_Info,5
23087,assist me to prepare whether or not account is disabled,Banking_Get_Acc_Status,11
